english	translation	category	sub_category	source
That's very generous, thank you.		dialogue	Worker	Player
Hello!		dialogue	Worker	Player
...		dialogue	Worker	Worker
Hmm? Did you say something?		dialogue	Worker	Worker
I said hello.		dialogue	Worker	Player
Oh, that's nice.		dialogue	Worker	Worker
Are you okay?		dialogue	Worker	Player
Why wouldn't I be? I'm not the one lost in the mountain!		dialogue	Worker	Worker
Excuse me? Who's lost in the mountain?		dialogue	Worker	Player
Karlo! Oh sweet Karlo... An inspiration to us all!		dialogue	Worker	Worker
He really knew how to swing a pickaxe, but where did that get him?!		dialogue	Worker	Worker
Trapped in the depths under all that rock and stone...		dialogue	Worker	Worker
Do you think he's still alive?		dialogue	Worker	Player
I don't know.		dialogue	Worker	Worker
What I do know is that I do this for Karlo. Let's make him proud!		dialogue	Worker	Worker
For Karlo!		dialogue	Worker	Player
For Karlo!		dialogue	Worker	Worker
Into the tunnels, quick!		dialogue	Worker	Worker
Let's go!		dialogue	Worker	Worker
Quickly, while it's recovering!		dialogue	Worker	Worker
What's it left this time?		dialogue	Worker	Worker
It's coming back!		dialogue	Worker	Worker
Prepare yourselves!		dialogue	Worker	Worker
Retreat!		dialogue	Worker	Worker
Run!		dialogue	Worker	Worker
Hi there.		dialogue	Worker	Player
Can I help you?		dialogue	Worker	Worker
I don't know. Can you?		dialogue	Worker	Player
Probably not. I'm on break.		dialogue	Worker	Worker
Break from what?		dialogue	Worker	Player
See that big mountain outside? That's the Darkfrost. There's a nice beastie up there called the Hueycoatl.		dialogue	Worker	Worker
You humans don't seem to care that much, so as usual it's up to us to stop it making a big mess of the entire area.		dialogue	Worker	Worker
Hello again. Still on break?		dialogue	Worker	Player
I am. Dealing with the Hueycoatl is hard work, and it's not like you humans care enough to contribute much.		dialogue	Worker	Worker
Well, if you're in need of help, I'm open to contributing.		dialogue	Worker	Player
You are? Oh... Fair enough then. In that case, head on up the mountain and get stuck in.		dialogue	Worker	Worker
Well, I've actually been up there helping myself.		dialogue	Worker	Player
You have? Oh... Fair enough then. I guess you've earned yourself a break as well.		dialogue	Worker	Worker
Well I could do with a good rest, but fine otherwise.		dialogue	Worker	Worker
Hiya.		dialogue	Workman	Player
What do you want? I've got work to do!		dialogue	Workman	Workman
Can you teach me anything?		dialogue	Workman	Player
No - I've got one lousy apprentice already, and that's quite enough hassle! Go away!		dialogue	Workman	Workman
Got another load for ya!		dialogue	Workman	Dig Site workman
Great, just what my arms need!		dialogue	Workman	Workman
Ohhh, time for a break.		dialogue	Workman	Workman
Time I got moving...		dialogue	Workman	Workman
Keep 'em coming!		dialogue	Workman	Museum Guard
Bleah		dialogue	Workman	Workman
Another lot for ya!		dialogue	Workman	Workman
Alright, thanks!		dialogue	Workman	[Sinco Doar/Tinse Torpe]
Off we go again!		dialogue	Workman	Workman
How's it going, officers?		dialogue	Workman	Workman
Another boring day.		dialogue	Workman	Guard
Nothing new there.		dialogue	Workman	Workman
I'm being slaughtered!		dialogue	Workman	Guard
Oh, they're all dead.		dialogue	Workman	Workman
Don't dawdle there!		dialogue	Workman	Museum Guard
Yeah, yeah, I'm movin' guv.		dialogue	Workman	Workman
Hmm, time for a break.		dialogue	Workman	Workman
You there! Over here! Let's have a little chat before you head up there!		dialogue	Worm Tongue	Worm Tongue
Hello.		dialogue	Worm Tongue	Player
Hello there, my short-tongued friend. What can I do for you?		dialogue	Worm Tongue	Worm Tongue
What are you doing here?		dialogue	Worm Tongue	Player
What do you think I'm doing here?		dialogue	Worm Tongue	Worm Tongue
I wouldn't like to guess.		dialogue	Worm Tongue	Player
How disappointing. I enjoy a good guessing game! No matter. My colleague and I are here are on a mission of preservation!		dialogue	Worm Tongue	Worm Tongue
Preservation of what?		dialogue	Worm Tongue	Player
Preservation of these magnificent colossal wyrm remains, of course! You see, we have a termite problem.		dialogue	Worm Tongue	Worm Tongue
I'm beginning to see your role in all of this.		dialogue	Worm Tongue	Player
Indeed! And while my archaeological skills are certainly exemplary, I also bring a certain set of more unique skills to this troublesome assignment.		dialogue	Worm Tongue	Worm Tongue
Oh for goodness sake, he just eats the termites!		dialogue	Worm Tongue	Construction Worker
Ahem! I am able to dispose of the termites in ways others cannot.		dialogue	Worm Tongue	Worm Tongue
I see. So can I help your preservation efforts?		dialogue	Worm Tongue	Player
Why yes! It seems our scaffolding has proven to be a useful place for adventurous types to practice running and jumping in quick succession.		dialogue	Worm Tongue	Worm Tongue
Should you also wish to practice these skills, you may come across the aforementioned termites while you traverse the ropes. Simply scoop them up and bring them to me.		dialogue	Worm Tongue	Worm Tongue
I'll happily exchange them for some goodies I've collected during my time here! You can also keep any bone shards they may have unfortunately chipped off.		dialogue	Worm Tongue	Worm Tongue
Sounds simple enough!		dialogue	Worm Tongue	Player
Wonderful! To get started, just use the ladder by the wyrm's skull to climb up onto the scaffolding.		dialogue	Worm Tongue	Worm Tongue
Initially the route is the same for everyone, but part way round you'll find a loftier section of scaffolding. If you're skilled, that route might be more appealing to you.		dialogue	Worm Tongue	Worm Tongue
That said, don't go up there unless you know what you're doing. I have work to do so I can't spend all my time patching people up when they hurt themselves!		dialogue	Worm Tongue	Worm Tongue
You'll need at least 50 Agility to tackle the basic course and 62 Agility to take on the advanced course.		dialogue	Worm Tongue	Worm Tongue
Great, thanks!		dialogue	Worm Tongue	Player
Good luck!		dialogue	Worm Tongue	Worm Tongue
Remind me, what are you doing here?		dialogue	Worm Tongue	Player
Would you like to trade?		dialogue	Worm Tongue	Player
I certainly would!		dialogue	Worm Tongue	Worm Tongue
How am I doing so far?		dialogue	Worm Tongue	Player
Which route would you like to know about?		dialogue	Worm Tongue	Worm Tongue
You haven't completed any laps of the basic agility course yet. There's been X global completions and the global best time is X.		dialogue	Worm Tongue	Worm Tongue
You haven't completed any laps of the advanced agility course yet. There's been X global completions and the global best time is X.		dialogue	Worm Tongue	Worm Tongue
I'd better get going.		dialogue	Worm Tongue	Player
Farewell.		dialogue	Worm Tongue	Worm Tongue
Remind me, what are you doing here?		dialogue	Worm Tongue	Worm Tongue
Would you like to trade?		dialogue	Worm Tongue	Worm Tongue
How am I doing so far?		dialogue	Worm Tongue	Worm Tongue
Colossal Wyrm Basic Course.		dialogue	Worm Tongue	Worm Tongue
Colossal Wyrm Advanced Course.		dialogue	Worm Tongue	Worm Tongue
I'd better get going.		dialogue	Worm Tongue	Worm Tongue
Whut you want?		dialogue	Wormbrain	Wormbrain
What are you in for?		dialogue	Wormbrain	Player
Me not sure. Me pick some stuff up and take it away.		dialogue	Wormbrain	Wormbrain
Well, did the stuff belong to you?		dialogue	Wormbrain	Player
Umm...no.		dialogue	Wormbrain	Wormbrain
Well, that would be why then.		dialogue	Wormbrain	Player
Oh, right.		dialogue	Wormbrain	Wormbrain
Sorry, thought this was a zoo.		dialogue	Wormbrain	Player
What are you in for?		dialogue	Wormbrain	Wormbrain
Sorry, thought this was a zoo.		dialogue	Wormbrain	Wormbrain
Got a medpack? I feel terrible.		dialogue	Wounded soldier	Wounded soldier
What happened to you?		dialogue	Wounded soldier	Player
Lizardman bite. There's always a fever after you've been bitten by one of those. I'm sure they don't clean their teeth.		dialogue	Wounded soldier	Wounded soldier
Sorry, I haven't got one.		dialogue	Wounded soldier	Player
Try looking in the storage tents outside.		dialogue	Wounded soldier	Wounded soldier
Thanks for the medpack. I'm feeling a lot better now.		dialogue	Wounded soldier	Wounded soldier
While you're here, you could help the war effort by fetching medpacks for my sick comrades. There'll be some in the storage tents outside.		dialogue	Wounded soldier	Wounded soldier
I'll bear that in mind.		dialogue	Wounded soldier	Player
Gimme a medpack - I need my strength back.		dialogue	Wounded soldier	Wounded soldier
What happened to me is nothing compared to what's gonna happen to the filthy lizardman who did it. When I'm out of here, I'm gonna find him and fix him good.		dialogue	Wounded soldier	Wounded soldier
Cheers. When I get back on my feet, there's gonna be one sorry lizardman out there.		dialogue	Wounded soldier	Wounded soldier
Those lizardmen gotta die! Ya hear me? I want them all dead! All of 'em!		dialogue	Wounded soldier	Wounded soldier
Those ruffians hit me pretty hard. Have you got a medpack?		dialogue	Wounded soldier	Wounded soldier
Gangsters. I was on patrol in the docklands, but those Piscarilius scumbags lured me into an alley and hit me with a stick.		dialogue	Wounded soldier	Wounded soldier
Thanks. Hopefully I'll be back on patrol again soon.		dialogue	Wounded soldier	Wounded soldier
We'll never keep on top of the crime in this kingdom at this rate. Maybe you could help deal with some gangsters while you're in Kourend.		dialogue	Wounded soldier	Wounded soldier
I'm alright now. Try another soldier.		dialogue	Wounded soldier	Wounded soldier
Oh dearie me...		dialogue	Wounded soldier	Wounded soldier
Ooo-er...		dialogue	Wounded soldier	Wounded soldier
Relapse over here!		dialogue	Wounded soldier	Wounded soldier
Medic!		dialogue	Wounded soldier	Wounded soldier
What happened to you?		dialogue	Wounded soldier	Wounded soldier
Sorry, I haven't got one.		dialogue	Wounded soldier	Wounded soldier
I'll bear that in mind.		dialogue	Wounded soldier	Wounded soldier
Gah! You play like a donkey, don't just sit there, get up and get the ball back!		dialogue	Wurbel	Wurbel
Hello?		dialogue	Wurbel	Player
That's more like it, get in there!		dialogue	Wurbel	Wurbel
Excuse me?		dialogue	Wurbel	Player
Oof. That's got to hurt.		dialogue	Wurbel	Wurbel
You think this guy is far too engrossed in the sport to pay any attention to anything else.		dialogue	Wurbel	Wurbel
Although you have found your customer you don't appear to have brought the correct food with you! You need [a/some] [ordered gnome food/drink item]!		dialogue	Wurbel	Wurbel
Premade dishes will not do I'm afraid. Only hand made Gnome Cuisine is good enough for customers of Aluft Aloft.		dialogue	Wurbel	Wurbel
You hand over your delivery of [a/some] [ordered gnome food/drink item] to Wurbel		dialogue	Wurbel	Wurbel
Come on guys, I've got a blurberry special riding on this one. Oh my order? Thanks.		dialogue	Wurbel	Wurbel
You have [number] credits towards your free delivery token. You may get [number] pieces of gnome food delivered to you.		dialogue	Wurbel	Wurbel
Don't forget to pick up your free delivery token from Aluft Gianne jnr.		dialogue	Wurbel	Wurbel
Your delivery is too late! Go back to Aluft jnr. to get another order. You discard your delivery box as you don't need it any more.		dialogue	Wurbel	Wurbel
Welcome to my food store! Would you like to buy anything?		dialogue	Wydin	Wydin
Yes please.		dialogue	Wydin	Player
No, thank you.		dialogue	Wydin	Player
What can you recommend?		dialogue	Wydin	Player
We have this really exotic fruit all the way from Karamja. It's called a banana.		dialogue	Wydin	Wydin
Hmm, I think I'll try one.		dialogue	Wydin	Player
Great. You might as well take a look at the rest of my wares as well.		dialogue	Wydin	Wydin
I don't like the sound of that.		dialogue	Wydin	Player
Well, it's your choice, but I do recommend them.		dialogue	Wydin	Wydin
Is it nice and tidy round the back now?		dialogue	Wydin	Wydin
Yes, can I work out front now?		dialogue	Wydin	Player
No, I'm the one who works here.		dialogue	Wydin	Wydin
Yes, are you going to pay me yet?		dialogue	Wydin	Player
Umm... No, not yet.		dialogue	Wydin	Wydin
No, it's a complete mess.		dialogue	Wydin	Player
Ah well, it'll give you something to do, won't it.		dialogue	Wydin	Wydin
Can I buy something please?		dialogue	Wydin	Player
Yes, of course.		dialogue	Wydin	Wydin
Yes please.		dialogue	Wydin	Wydin
No, thank you.		dialogue	Wydin	Wydin
What can you recommend?		dialogue	Wydin	Wydin
Hmm, I think I'll try one.		dialogue	Wydin	Wydin
I don't like the sound of that.		dialogue	Wydin	Wydin
Yes, can I work out front now?		dialogue	Wydin	Wydin
Yes, are you going to pay me yet?		dialogue	Wydin	Wydin
No, it's a complete mess		dialogue	Wydin	Wydin
Can I buy something please?		dialogue	Wydin	Wydin
I'm the head gardener around here. If you're looking for woad leaves, or if you need help with owt, I'm yer man.		dialogue	Wyson the gardener	Wyson the gardener
Yes please, I need woad leaves.		dialogue	Wyson the gardener	Player
How much are you willing to pay?		dialogue	Wyson the gardener	Wyson the gardener
How about 5 coins?		dialogue	Wyson the gardener	Player
No no, that's far too little. Woad leaves are hard to get. I used to have plenty but someone kept stealing them off me.		dialogue	Wyson the gardener	Wyson the gardener
How about 10 coins?		dialogue	Wyson the gardener	Player
How about 15 coins?		dialogue	Wyson the gardener	Player
Mmmm... okay, that sounds fair.		dialogue	Wyson the gardener	Wyson the gardener
I don't have enough coins to buy the leaves. I'll come back later.		dialogue	Wyson the gardener	Player
Thanks.		dialogue	Wyson the gardener	Player
I'll be around if you have any more gardening needs.		dialogue	Wyson the gardener	Wyson the gardener
How about 20 coins?		dialogue	Wyson the gardener	Player
Okay, that's more than fair.		dialogue	Wyson the gardener	Wyson the gardener
Here, have two, you're a generous person.		dialogue	Wyson the gardener	Wyson the gardener
How about ME helping YOU instead?		dialogue	Wyson the gardener	Player
That's a nice thing to say. I do need a hand, now you mention it. You see, there's some stupid mole digging up my lovely garden.		dialogue	Wyson the gardener	Wyson the gardener
A mole? Surely you've dealt with moles in the past?		dialogue	Wyson the gardener	Player
Ah, well this is no ordinary mole! He's a big'un for sure. Ya see... I'm always relied upon to make the most of this 'ere garden - the faster and bigger I can grow plants the better!		dialogue	Wyson the gardener	Wyson the gardener
In my quest for perfection I looked into 'Malignius-Mortifer's-Super-Ultra-Flora-Growth-Potion'. It worked well on my plants, no doubt about it! But it had the same effect on a nearby mole. Ya can imagine the		dialogue	Wyson the gardener	Wyson the gardener
havoc he causes to my patches of sunflowers! Why, if any of the other gardeners knew about this mole, I'd be looking for a new job in no time!		dialogue	Wyson the gardener	Wyson the gardener
I see. What do you need me to do?		dialogue	Wyson the gardener	Player
If ya are willing maybe yer wouldn't mind killing it for me? Take a spade and use it to shake up them mole hills. Be careful though, he really is big!		dialogue	Wyson the gardener	Wyson the gardener
Is there anything in this for me?		dialogue	Wyson the gardener	Player
Well, if yer gets any mole skin or mole claws off 'un, I'd trade 'em for bird nests if ye brings 'em here to me.		dialogue	Wyson the gardener	Wyson the gardener
Right, I'll bear it in mind.		dialogue	Wyson the gardener	Player
Sorry, but I'm not interested.		dialogue	Wyson the gardener	Player
Fair enough.		dialogue	Wyson the gardener	Wyson the gardener
If I'm not mistaken, you've got some body parts from a big mole there! I'll trade it for bird nests if ye likes. Or was ye wantin' some woad leaves instead?		dialogue	Wyson the gardener	Wyson the gardener
Okay, I will trade the mole parts.		dialogue	Wyson the gardener	Player
I see you also have an immaculate mole skin with you, I will give you extra birds nests for those.		dialogue	Wyson the gardener	Wyson the gardener
Do you know much about these shoes?		dialogue	Wyson the gardener	Player
Those look like my friend Tiffy's armour.		dialogue	Wyson the gardener	Wyson the gardener
If you had mole slippers, I reckon I could combine 'em.		dialogue	Wyson the gardener	Wyson the gardener
Well, those look like very unusual moles indeed. Little 'uns.		dialogue	Wyson the gardener	Wyson the gardener
If you had holy sandals, I reckon I could combine 'em.		dialogue	Wyson the gardener	Wyson the gardener
Woops I can't do this right now. Come back in an hour.		dialogue	Wyson the gardener	Wyson the gardener
Here, have this.		dialogue	Wyson the gardener	Wyson the gardener
Yes please, I need woad leaves.		dialogue	Wyson the gardener	Wyson the gardener
How about 5 coins?		dialogue	Wyson the gardener	Wyson the gardener
How about 10 coins?		dialogue	Wyson the gardener	Wyson the gardener
How about 15 coins?		dialogue	Wyson the gardener	Wyson the gardener
How about 20 coins?		dialogue	Wyson the gardener	Wyson the gardener
How about ME helping YOU instead?		dialogue	Wyson the gardener	Wyson the gardener
Sorry, but I'm not interested.		dialogue	Wyson the gardener	Wyson the gardener
Okay, I will trade the mole parts.		dialogue	Wyson the gardener	Wyson the gardener
Yes		dialogue	Wyson the gardener	Wyson the gardener
No		dialogue	Wyson the gardener	Wyson the gardener
I can't believe she's done this.		dialogue	Xilo	Xilo
Who's done this?		dialogue	Xilo	Player
Fabia! She asked me to meet her, and I quote, 'by the special tree'. You may notice that she isn't here! I've been waiting for hours!		dialogue	Xilo	Xilo
Do you think she might just be delayed?		dialogue	Xilo	Player
I know her too well. She wouldn't be delayed coming to see me.		dialogue	Xilo	Xilo
Could you be at the wrong special tree?		dialogue	Xilo	Player
No! This is the one, singular, special tree!		dialogue	Xilo	Xilo
Humour me for just a moment. What if, amongst this entire rainforest, there's a second very similar tree?		dialogue	Xilo	Player
And Fabia would find herself at the wrong tree in this scenario?		dialogue	Xilo	Xilo
Or maybe it's you who is at the wrong one?		dialogue	Xilo	Player
No, absolutely not! I know where to meet Fabia and I wouldn't miss any opportunity to do so!		dialogue	Xilo	Xilo
This was the tree where we first met. It was a lovely day! A botanical tour of the rainforest, but the only thing I found myself looking at was her...		dialogue	Xilo	Xilo
Well, I'm sure the two of you will find each other soon. However, I do suspect that might happen sooner if you considered looking by some other trees...		dialogue	Xilo	Player
Hmm... I'll think about it, but for now, I'll wait here a while longer.		dialogue	Xilo	Xilo
Hello again, iknami! Thank you for helping us find each other!		dialogue	Xilo	Xilo
To think we were waiting by different trees! It was so silly of us!		dialogue	Xilo	Fabia
Well, I'm happy to see you together again. Now, I'm sure you have a lot of catching up to do. I'll leave you to it.		dialogue	Xilo	Player
Timoiva, iknami!		dialogue	Xilo	Xilo
Nilsal! Looking to buy some dyes?		dialogue	Xochitl	Xochitl
I'll have a look.		dialogue	Xochitl	Player
I'm good, thanks.		dialogue	Xochitl	Player
In that case, timoiva for now.		dialogue	Xochitl	Xochitl
I'll have a look.		dialogue	Xochitl	Xochitl
I'm good, thanks.		dialogue	Xochitl	Xochitl
Nilsal, traveller.		dialogue	Xopanatl, Teoki of Ralos	Xopanatl, Teoki of Ralos
Can you heal me? I'm injured.		dialogue	Xopanatl, Teoki of Ralos	Player
Sorry, but I cannot.		dialogue	Xopanatl, Teoki of Ralos	Xopanatl, Teoki of Ralos
I could, but you don't appear to actually need healing right now.		dialogue	Xopanatl, Teoki of Ralos	Xopanatl, Teoki of Ralos
Of course.		dialogue	Xopanatl, Teoki of Ralos	Xopanatl, Teoki of Ralos
The teoki whispers a prayer and you suddenly feel a bit better.		dialogue	Xopanatl, Teoki of Ralos	Xopanatl, Teoki of Ralos
How are things here?		dialogue	Xopanatl, Teoki of Ralos	Player
Very busy, my friend. We have a lot of repairs to be doing, not to mention that there will soon be a new Gathering taking place here.		dialogue	Xopanatl, Teoki of Ralos	Xopanatl, Teoki of Ralos
Any problems of note?		dialogue	Xopanatl, Teoki of Ralos	Player
We did have a creature from down in the caverns try to come up here at one point. Presumably they've been disturbed by recent events. The warriors quickly dealt with it though.		dialogue	Xopanatl, Teoki of Ralos	Xopanatl, Teoki of Ralos
That's good to hear.		dialogue	Xopanatl, Teoki of Ralos	Player
I'd better be off.		dialogue	Xopanatl, Teoki of Ralos	Player
May the sun light your way, traveller.		dialogue	Xopanatl, Teoki of Ralos	Xopanatl, Teoki of Ralos
Can you heal me? I'm injured.		dialogue	Xopanatl, Teoki of Ralos	Xopanatl, Teoki of Ralos
How are things here?		dialogue	Xopanatl, Teoki of Ralos	Xopanatl, Teoki of Ralos
I'd better be off.		dialogue	Xopanatl, Teoki of Ralos	Xopanatl, Teoki of Ralos
Greetings human. Do you seek guidance?		dialogue	Xorrah quo Sihar	Xorrah quo Sihar
Who are you?		dialogue	Xorrah quo Sihar	Player
I am Xorrah quo Sihar. I am one of the mystics of the Kahlith.		dialogue	Xorrah quo Sihar	Xorrah quo Sihar
Kahlith?		dialogue	Xorrah quo Sihar	Player
Yes. At one time we were like you, but then we met the Tasakaal. They taught us to have purpose. They taught us to serve the balance.		dialogue	Xorrah quo Sihar	Xorrah quo Sihar
Our old lives were left behind. In their place, the Kahlith were born.		dialogue	Xorrah quo Sihar	Xorrah quo Sihar
Tasakaal?		dialogue	Xorrah quo Sihar	Player
Our teachers. They showed us the way and taught us to serve the balance.		dialogue	Xorrah quo Sihar	Xorrah quo Sihar
The balance?		dialogue	Xorrah quo Sihar	Player
For every death, there must be life. For every life, there must be a death. This is the balance.		dialogue	Xorrah quo Sihar	Xorrah quo Sihar
Our purpose, as taught to us by the Tasakaal, is to keep this balance, no matter the cost.		dialogue	Xorrah quo Sihar	Xorrah quo Sihar
A mystic?		dialogue	Xorrah quo Sihar	Player
Yes. All Kahlith serve the balance. To do this, we take on one of four roles.		dialogue	Xorrah quo Sihar	Xorrah quo Sihar
My role is that of a mystic. I learn from the Tasakaal and then pass on their teachings.		dialogue	Xorrah quo Sihar	Xorrah quo Sihar
That's all thanks.		dialogue	Xorrah quo Sihar	Player
What is this place?		dialogue	Xorrah quo Sihar	Player
This is our home. In your tongue, it is known as Mount Karuulm.		dialogue	Xorrah quo Sihar	Xorrah quo Sihar
My tongue?		dialogue	Xorrah quo Sihar	Player
Yes. You speak the language of humans but we Kahlith have our own language.		dialogue	Xorrah quo Sihar	Xorrah quo Sihar
In the past, we have tried to teach our language to your kind. However, despite the simplicity of our tongue, success was limited.		dialogue	Xorrah quo Sihar	Xorrah quo Sihar
We find that it is easier to just use your language when your kind are around.		dialogue	Xorrah quo Sihar	Xorrah quo Sihar
Can you give an example?		dialogue	Xorrah quo Sihar	Player
Of our language?		dialogue	Xorrah quo Sihar	Xorrah quo Sihar
Yes please.		dialogue	Xorrah quo Sihar	Player
Well you'll find our language is quite a simple one. Our names are a good example of how it is used.		dialogue	Xorrah quo Sihar	Xorrah quo Sihar
I am Xorrah quo Sihar. The first word, 'Xorrah', is unique to me and it is how I can be identified.		dialogue	Xorrah quo Sihar	Xorrah quo Sihar
The second word, 'quo', is a basic Kahlith word that translates to 'the' in your language.		dialogue	Xorrah quo Sihar	Xorrah quo Sihar
The final word, 'Sihar', is my title. There are four possible titles, one for each role in Kahlith society. My title translates to 'Mystic' in your tongue.		dialogue	Xorrah quo Sihar	Xorrah quo Sihar
So in my language your name would be Xorrah the Mystic?		dialogue	Xorrah quo Sihar	Player
Exactly.		dialogue	Xorrah quo Sihar	Xorrah quo Sihar
Interesting. Thanks for the information.		dialogue	Xorrah quo Sihar	Player
I'm good thanks.		dialogue	Xorrah quo Sihar	Player
Who are you?		dialogue	Xorrah quo Sihar	Xorrah quo Sihar
Kahlith?		dialogue	Xorrah quo Sihar	Xorrah quo Sihar
Tasakaal?		dialogue	Xorrah quo Sihar	Xorrah quo Sihar
The balance?		dialogue	Xorrah quo Sihar	Xorrah quo Sihar
What is this place?		dialogue	Xorrah quo Sihar	Xorrah quo Sihar
That's all thanks.		dialogue	Xorrah quo Sihar	Xorrah quo Sihar
A mystic?		dialogue	Xorrah quo Sihar	Xorrah quo Sihar
My tongue?		dialogue	Xorrah quo Sihar	Xorrah quo Sihar
Can you give an example?		dialogue	Xorrah quo Sihar	Xorrah quo Sihar
I'm good thanks.		dialogue	Xorrah quo Sihar	Xorrah quo Sihar
Ah, hello there, warrior.		dialogue	Yadech Strongarm	Yadech Strongarm
Can you tell me a bit about skillcapes?		dialogue	Yadech Strongarm	Player
Sure. You can buy a skillcape when you reach level 99 in a skill. Apart from boosting your statistics in that skill, they can also be used to perform some pretty amazing emotes!		dialogue	Yadech Strongarm	Yadech Strongarm
The Cape of Strength also provides you with unlimited teleports to our guild. Is there anything else you would like to know?		dialogue	Yadech Strongarm	Yadech Strongarm
What can I do here?		dialogue	Yadech Strongarm	Player
Ahh, the shot put is a great test of strength and can be quite rewarding. Mind you do it properly though, you might want to dust your hands with some powdery substance first. It'll give better grip.		dialogue	Yadech Strongarm	Yadech Strongarm
I'll remember that. What should I use?		dialogue	Yadech Strongarm	Player
I personally prefer ground ashes, it makes a nice fine powder and gives some really good grip.		dialogue	Yadech Strongarm	Yadech Strongarm
Ok, what else?		dialogue	Yadech Strongarm	Player
Basically you'll need to go in there, make sure you've got nothing cluttering up your hands, pick up a shot and throw it.... depending upon your technique, you can get quite long throws.		dialogue	Yadech Strongarm	Yadech Strongarm
What was your best?		dialogue	Yadech Strongarm	Player
Ahh that would be telling...		dialogue	Yadech Strongarm	Yadech Strongarm
Why are you wielding a tree branch?		dialogue	Yadech Strongarm	Player
Well...there's a story to that. You see, I should have an axe but-		dialogue	Yadech Strongarm	Yadech Strongarm
Sloane's axe?		dialogue	Yadech Strongarm	Player
My axe. He won it because of a squirrel.		dialogue	Yadech Strongarm	Yadech Strongarm
A squirrel?		dialogue	Yadech Strongarm	Player
He bet me that I couldn't catch the squirrel while still holding my axe, but that he could... Thing is, he tricked me! When it was his turn, he just chopped the tree down!		dialogue	Yadech Strongarm	Yadech Strongarm
I see. That doesn't explain why you have a tree branch though.		dialogue	Yadech Strongarm	Player
A barbarian warrior is bound to his axe. I cannot take up another, so I use part of the tree that Sloane cut down as my weapon... It also reminds me of him.		dialogue	Yadech Strongarm	Yadech Strongarm
He was a great warrior.		dialogue	Yadech Strongarm	Player
Yes, and a good friend, Still, he would want us to be happy that he is now with his warrior brethren. Can I help you with anything else?		dialogue	Yadech Strongarm	Yadech Strongarm
May I claim my tokens please?		dialogue	Yadech Strongarm	Player
I'm afraid you have not earned any tokens yet. Try some of the activities around the guild to earn some.		dialogue	Yadech Strongarm	Yadech Strongarm
Ok, I'll go see what I can find.		dialogue	Yadech Strongarm	Player
You don't have space to carry them.		dialogue	Yadech Strongarm	Yadech Strongarm
Of course! Here you go, you've earned [amount] tokens!		dialogue	Yadech Strongarm	Yadech Strongarm
Thanks!		dialogue	Yadech Strongarm	Player
Bye!		dialogue	Yadech Strongarm	Player
Be well, warrior [player name].		dialogue	Yadech Strongarm	Yadech Strongarm
Ah, but I can see you are already as strong as is possible! Perhaps you have come to me to purchase a Cape of Strength, and thus join the elite few who have mastered this exacting skill?		dialogue	Yadech Strongarm	Yadech Strongarm
As an additional recognition of your achievement, the Cape of Strength can teleport you to our guild.		dialogue	Yadech Strongarm	Yadech Strongarm
May I have another hood for my cape, please?		dialogue	Yadech Strongarm	Player
You don't appear to have enough space in your inventory, come back and see me when you do.		dialogue	Yadech Strongarm	Yadech Strongarm
Most certainly, and free of charge!		dialogue	Yadech Strongarm	Yadech Strongarm
May I buy a Skillcape of Strength, please?		dialogue	Yadech Strongarm	Player
Hmm, yes, you certainly look strong enough. That'll be 99000 gold coins, please.		dialogue	Yadech Strongarm	Yadech Strongarm
Sorry, that's just too much to pay.		dialogue	Yadech Strongarm	Player
Not at all; there are many other adventurers who would love the opportunity to purchase such a prestigious item! You can find me here if you change your mind.		dialogue	Yadech Strongarm	Yadech Strongarm
Sure.		dialogue	Yadech Strongarm	Player
But, unfortunately, I don't have enough money with me.		dialogue	Yadech Strongarm	Player
Well, come back and see me when you do.		dialogue	Yadech Strongarm	Yadech Strongarm
Unfortunately all Skillcapes are only available with a free hood, it's part of a skill promotion deal; buy one get one free, you know. So you'll need to free up some inventory space before I can sell you one.		dialogue	Yadech Strongarm	Yadech Strongarm
Excellent! Wear that cape with pride my friend.		dialogue	Yadech Strongarm	Yadech Strongarm
Can you tell me a bit about skillcapes?		dialogue	Yadech Strongarm	Yadech Strongarm
What can I do here?		dialogue	Yadech Strongarm	Yadech Strongarm
Why are you wielding a tree branch?		dialogue	Yadech Strongarm	Yadech Strongarm
May I claim my tokens please?		dialogue	Yadech Strongarm	Yadech Strongarm
Bye!		dialogue	Yadech Strongarm	Yadech Strongarm
May I buy a Skillcape of Strength, please?		dialogue	Yadech Strongarm	Yadech Strongarm
Skillcape		dialogue	Yadech Strongarm	Yadech Strongarm
Hood		dialogue	Yadech Strongarm	Yadech Strongarm
Sorry, that's just too much to pay.		dialogue	Yadech Strongarm	Yadech Strongarm
Sure.		dialogue	Yadech Strongarm	Yadech Strongarm
If I were as ugly as you I would not dare to show my face in public!		dialogue	Yadviga	Yadviga
Out of my way, punk.		dialogue	Yadviga	Yadviga
Hmm... you smell strange...		dialogue	Yadviga	Yadviga
Strange how?		dialogue	Yadviga	Player
Like a human!		dialogue	Yadviga	Yadviga
Oh! Er... I just ate one is why!		dialogue	Yadviga	Player
Leave me alone.		dialogue	Yadviga	Yadviga
Don't talk to me again if you value your life!		dialogue	Yadviga	Yadviga
Get lost!		dialogue	Yadviga	Yadviga
